dob,height,name,reach,stance,url
"Jun 26, 1992","5' 1""",Hannah Cifers,"62""",Orthodox,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b
"Jun 27, 1989","5' 5""",Gustavo Lopez,"67""",Orthodox,http://ufcstats.com/fighter-details/93b62c5f2ba18e51
"May 11, 1988","5' 7""",Julia Avila,"68""",Orthodox,http://ufcstats.com/fighter-details/86d9dbe1bfcbade7
"Aug 19, 1988","5' 6""",Gina Mazany,"68""",Southpaw,http://ufcstats.com/fighter-details/016a8d958883167c
"Oct 06, 1983","5' 7""",Tyson Nam,"68""",Orthodox,http://ufcstats.com/fighter-details/6e00cfffd54653c4
"Jul 29, 1992","5' 5""",Zarrukh Adashev,"65""",Southpaw,http://ufcstats.com/fighter-details/79cb2a690b9ba5e8
"Nov 25, 1991","5' 9""",Christian Aguilera,"72""",Switch,http://ufcstats.com/fighter-details/ae071698e1a3ccd4
"Jan 23, 1990","6' 2""",Anthony Ivy,"74""",Orthodox,http://ufcstats.com/fighter-details/3c5005b66696d790
"May 30, 1988","5' 8""",Amanda Nunes,"69""",Orthodox,http://ufcstats.com/fighter-details/80fa8218c99f9c58
"Nov 29, 1990","5' 6""",Felicia Spencer,"68""",Orthodox,http://ufcstats.com/fighter-details/39d91e95949de3d9
"Jul 07, 1991","5' 8""",Cody Garbrandt,"65""",Orthodox,http://ufcstats.com/fighter-details/d8c7c61b176e3994
"Jul 19, 1982","5' 5""",Raphael Assuncao,"66""",Orthodox,http://ufcstats.com/fighter-details/2f13e4020cea5b38
"Jul 31, 1989","5' 7""",Aljamain Sterling,"71""",Orthodox,http://ufcstats.com/fighter-details/cb696ebfb6598724
"Apr 20, 1992","5' 11""",Cory Sandhagen,"70""",Switch,http://ufcstats.com/fighter-details/65f09bacd3957381
"Aug 03, 1987","6' 3""",Neil Magny,"80""",Orthodox,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5
"Dec 11, 1989","6' 0""",Anthony Rocco Martin,"73""",Orthodox,http://ufcstats.com/fighter-details/5331b25a60417ffb
"Jun 26, 1984","5' 7""",Eddie Wineland,"69""",Orthodox,http://ufcstats.com/fighter-details/fc9a9559a05f2704
"Jun 20, 1988","5' 10""",Alex Caceres,"73""",Southpaw,http://ufcstats.com/fighter-details/7aa3d6964eff4877
"Sep 13, 1999","6' 1""",Chase Hooper,"74""",Southpaw,http://ufcstats.com/fighter-details/971246648e162f0d
"Aug 05, 1988","5' 11""",Ian Heinisch,"72""",Orthodox,http://ufcstats.com/fighter-details/2e585c701f72fe55
"Dec 18, 1987","6' 1""",Gerald Meerschaert,"77""",Southpaw,http://ufcstats.com/fighter-details/6ac9bc2953c47345
"Aug 19, 1986","5' 6""",Brian Kelleher,"66""",Switch,http://ufcstats.com/fighter-details/7be14eaed4c74856
"Oct 11, 1983","5' 10""",Charles Byrd,"73""",Orthodox,http://ufcstats.com/fighter-details/76ee3d666c648f6b
"Mar 21, 1992","5' 6""",Alex Perez,"65""",Orthodox,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f
"Apr 14, 1985","5' 5""",Jussier Formiga,"67""",Orthodox,http://ufcstats.com/fighter-details/b102c26727306ab6
"Apr 12, 1990","6' 0""",Devin Clark,"75""",Orthodox,http://ufcstats.com/fighter-details/cc7040fe76f0ef91
"Oct 18, 1987","6' 0""",Alonzo Menifield,"76""",Orthodox,http://ufcstats.com/fighter-details/a495f599e787614f
"Dec 18, 1981","5' 10""",Evan Dunham,"70""",Southpaw,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6
"Jul 20, 1986","5' 10""",Gilbert Burns,"71""",Orthodox,http://ufcstats.com/fighter-details/23024fdfc966410a
"Apr 07, 1982","5' 9""",Tyron Woodley,"74""",Orthodox,http://ufcstats.com/fighter-details/effd9de9937996f8
"May 09, 1991","6' 3""",Augusto Sakai,"77""",Orthodox,http://ufcstats.com/fighter-details/441eacbe20e0e80b
"Oct 09, 1986","5' 11""",Blagoy Ivanov,"73""",Southpaw,http://ufcstats.com/fighter-details/1788eee370f077b7
"Dec 08, 1988","5' 10""",Billy Quarantillo,"70""",Orthodox,http://ufcstats.com/fighter-details/aa171d55d4b5208f
"May 06, 1993","5' 8""",Spike Carlyle,"71""",Switch,http://ufcstats.com/fighter-details/be68b375707dcb85
"Dec 05, 1991","6' 0""",Brok Weaver,"73""",Southpaw,http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50
"Mar 24, 1993","5' 4""",Mackenzie Dern,"63""",Orthodox,http://ufcstats.com/fighter-details/7447e9f28508106a
"Dec 28, 1988","5' 9""",Katlyn Chookagian,"68""",Orthodox,http://ufcstats.com/fighter-details/e872e9a9a902c045
"Nov 20, 1984","5' 8""",Antonina Shevchenko,"67""",Southpaw,http://ufcstats.com/fighter-details/d7338bcb141abd2c
"Dec 31, 1986","6' 1""",Daniel Rodriguez,"74""",Southpaw,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6
"May 02, 1993","5' 10""",Gabe Green,"73""",Switch,http://ufcstats.com/fighter-details/5eb50529a8418b77
"May 19, 1991","6' 4""",Jamahal Hill,"79""",Southpaw,http://ufcstats.com/fighter-details/5444c5a201d3ee5a
"Dec 24, 1992","6' 0""",Klidson Abreu,"74""",Orthodox,http://ufcstats.com/fighter-details/7279654c7674cd24
"Aug 16, 1992","5' 9""",Brandon Royval,"68""",Southpaw,http://ufcstats.com/fighter-details/6e15f63b6c2e2c15
"Mar 20, 1991","5' 7""",Casey Kenney,"68""",Southpaw,http://ufcstats.com/fighter-details/e7bba7ce4d6c7b07
"Jul 16, 1991","5' 9""",Louis Smolka,"68""",Orthodox,http://ufcstats.com/fighter-details/d2bc285ead803db0
"Nov 12, 1990","5' 7""",Vince Morales,"70""",Orthodox,http://ufcstats.com/fighter-details/37098a6e6c27fb66
"May 17, 1980","6' 4""",Alistair Overeem,"80""",Orthodox,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c
"Jun 10, 1983","6' 5""",Walt Harris,"77""",Southpaw,http://ufcstats.com/fighter-details/03f982ca3735070c
"Dec 07, 1988","5' 4""",Claudia Gadelha,"63""",Orthodox,http://ufcstats.com/fighter-details/ec34349e7dffcde7
"Jan 12, 1985","5' 3""",Angela Hill,"64""",Orthodox,http://ufcstats.com/fighter-details/f0feeb2192937424
"Jan 21, 1986","5' 11""",Edson Barboza,"75""",Orthodox,http://ufcstats.com/fighter-details/64a50dad704d1d49
"Aug 19, 1989","6' 1""",Krzysztof Jotko,"77""",Southpaw,http://ufcstats.com/fighter-details/4e06913c91da5200
"Apr 21, 1987","6' 1""",Eryk Anders,"75""",Southpaw,http://ufcstats.com/fighter-details/cad24459b28592ca
"Dec 02, 1997","5' 8""",Song Yadong,"67""",Orthodox,http://ufcstats.com/fighter-details/efb96bf3e9ada36f
"Aug 23, 1992","6' 2""",Miguel Baeza,"74""",Orthodox,http://ufcstats.com/fighter-details/82d4c957649faf9b
"Jan 10, 1981","6' 0""",Matt Brown,"75""",Orthodox,http://ufcstats.com/fighter-details/31123249b0bbf52e
"Oct 18, 1993","6' 0""",Anthony Hernandez,"75""",Orthodox,http://ufcstats.com/fighter-details/093e1f5bb73850be
"Aug 25, 1988","6' 0""",Giga Chikadze,"74""",Orthodox,http://ufcstats.com/fighter-details/9560ff14eb3129f7
"Jun 06, 1988","5' 9""",Nate Landwehr,"72""",Orthodox,http://ufcstats.com/fighter-details/583ee11abddfc581
"May 16, 1984","5' 10""",Darren Elkins,"71""",Orthodox,http://ufcstats.com/fighter-details/92a9aa9c93192871
"Jun 03, 1986","5' 6""",Mara Romero Borella,"69""",Orthodox,http://ufcstats.com/fighter-details/82cbb809d5ee565c
"Nov 26, 1992","6' 2""",Rodrigo Nascimento,"80""",Orthodox,http://ufcstats.com/fighter-details/d31a5546c0e9b213
"Jan 16, 1992","6' 6""",Don'Tale Mayes,"81""",Orthodox,http://ufcstats.com/fighter-details/1a9480fc288e55d7
"Oct 28, 1979","6' 2""",Glover Teixeira,"76""",Orthodox,http://ufcstats.com/fighter-details/7ff97850e8c32bda
"Jul 26, 1988","6' 4""",Anthony Smith,"76""",Orthodox,http://ufcstats.com/fighter-details/d4c9dcd330403612
"Oct 17, 1981","6' 4""",Ben Rothwell,"78""",Orthodox,http://ufcstats.com/fighter-details/bd58d34e39b7b12a
"Apr 08, 1983","6' 3""",Ovince Saint Preux,"80""",Southpaw,http://ufcstats.com/fighter-details/50db8711c70196cd
"Oct 19, 1988","5' 8""",Drew Dober,"70""",Southpaw,http://ufcstats.com/fighter-details/519e4fe37ce9ff75
"Oct 01, 1992","5' 9""",Alexander Hernandez,"72""",Orthodox,http://ufcstats.com/fighter-details/262a7d06203657e6
"Aug 31, 1992","5' 6""",Ricky Simon,"69""",Orthodox,http://ufcstats.com/fighter-details/5987b2458f4b5290
"Aug 04, 1993","5' 4""",Ray Borg,"63""",Orthodox,http://ufcstats.com/fighter-details/a4de54ea806fb525
"Feb 04, 1979","6' 3""",Andrei Arlovski,"77""",Orthodox,http://ufcstats.com/fighter-details/3738e68d2261e60f
"Mar 23, 1995","5' 9""",Thiago Moises,"70""",Orthodox,http://ufcstats.com/fighter-details/d945aae53e3e54e6
"Jun 04, 1986","5' 10""",Michael Johnson,"73""",Southpaw,http://ufcstats.com/fighter-details/511e82663651438d
"Apr 27, 1985","5' 4""",Sijara Eubanks,"67""",Orthodox,http://ufcstats.com/fighter-details/4234f0097c83fa62
"Apr 30, 1988","5' 7""",Sarah Moras,"67""",Orthodox,http://ufcstats.com/fighter-details/539ed332b3078821
"Oct 17, 1985","5' 11""",Omar Morales,"73""",Orthodox,http://ufcstats.com/fighter-details/a0e6753c42698f13
"Jun 15, 1988","5' 8""",Gabriel Benitez,"71""",Southpaw,http://ufcstats.com/fighter-details/436f970c9ea9169c
"Mar 02, 1992","5' 8""",Hunter Azure,"69""",Orthodox,http://ufcstats.com/fighter-details/2af2f2e26c4c0402
"Nov 16, 1989","6' 4""",Chase Sherman,"78""",Orthodox,http://ufcstats.com/fighter-details/01b352b6a9074d5c
"Apr 04, 1984","6' 1""",Ike Villanueva,"73""",Orthodox,http://ufcstats.com/fighter-details/f9d0cae37dabfafc
"Nov 14, 1988","5' 11""",Justin Gaethje,"70""",Orthodox,http://ufcstats.com/fighter-details/9e8f6c728eb01124
"Feb 12, 1984","5' 11""",Tony Ferguson,"76""",Orthodox,http://ufcstats.com/fighter-details/22a92d7f62195791
"Feb 09, 1987","5' 4""",Henry Cejudo,"64""",Orthodox,http://ufcstats.com/fighter-details/056c493bbd76a918
"Mar 09, 1985","5' 8""",Dominick Cruz,"68""",Orthodox,http://ufcstats.com/fighter-details/10f3ba6cd2f44a97
"Sep 05, 1986","6' 4""",Francis Ngannou,"83""",Orthodox,http://ufcstats.com/fighter-details/8d03ce87ca14e778
"May 25, 1986","5' 9""",Jeremy Stephens,"71""",Orthodox,http://ufcstats.com/fighter-details/18968f97ad34f15c
"Jul 28, 1988","6' 5""",Greg Hardy,"80""",Orthodox,http://ufcstats.com/fighter-details/85073dbd1be65ed9
"Dec 19, 1986","6' 0""",Yorgan De Castro,"74""",Orthodox,http://ufcstats.com/fighter-details/1eff7bc0f815b270
"Jan 27, 1987","5' 10""",Anthony Pettis,"72""",Orthodox,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc
"Mar 29, 1983","6' 1""",Donald Cerrone,"73""",Orthodox,http://ufcstats.com/fighter-details/1d00756835ca67c9
"Jan 06, 1986","5' 3""",Michelle Waterson,"62""",Orthodox,http://ufcstats.com/fighter-details/eb04b9d31e938edb
"Sep 29, 1989","6' 0""",Niko Price,"76""",Orthodox,http://ufcstats.com/fighter-details/d8da10db80131bec
"Oct 04, 1994","5' 10""",Bryce Mitchell,"70""",Southpaw,http://ufcstats.com/fighter-details/d9c6f19f958643e9
"Aug 24, 1991","6' 5""",Ryan Spann,"79""",Orthodox,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
"May 06, 1986","6' 2""",Sam Alvey,"75""",Southpaw,http://ufcstats.com/fighter-details/d156513a19acf856
"Oct 17, 1989","5' 10""",Charles Oliveira,"74""",Orthodox,http://ufcstats.com/fighter-details/07225ba28ae309b6
"Sep 04, 1992","5' 9""",Kevin Lee,"77""",Orthodox,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7
"Nov 06, 1977","6' 1""",Demian Maia,"72""",Southpaw,http://ufcstats.com/fighter-details/427b5953ac8e3a27
"May 21, 1989","5' 11""",Renato Moicano,"72""",Orthodox,http://ufcstats.com/fighter-details/b6452706b373eea1
"Aug 08, 1986","5' 9""",Damir Hadzovic,"70""",Orthodox,http://ufcstats.com/fighter-details/38c626ca912c7bac
"Mar 07, 1992","6' 3""",Nikita Krylov,"77""",Orthodox,http://ufcstats.com/fighter-details/1091d4d957141094
"Mar 30, 1992","6' 6""",Johnny Walker,"82""",Orthodox,http://ufcstats.com/fighter-details/c21f26bbde777573
"May 03, 1985","5' 8""",John Makdessi,"68""",Orthodox,http://ufcstats.com/fighter-details/c21a036b4e012f1c
"Dec 07, 1993","5' 7""",Brandon Moreno,"70""",Orthodox,http://ufcstats.com/fighter-details/792be9a24df82ed6
"Aug 10, 1985","5' 4""",Randa Markos,"63""",Orthodox,http://ufcstats.com/fighter-details/4a57ebb14315b251
"May 02, 1984","5' 8""",Aleksei Kunchenko,"70""",Orthodox,http://ufcstats.com/fighter-details/e2ccd9a9ace60de7
"Sep 12, 1984","5' 6""",Rani Yahya,"67""",Orthodox,http://ufcstats.com/fighter-details/94527830000ab715
"Apr 28, 1989","5' 7""",Enrique Barzola,"70""",Orthodox,http://ufcstats.com/fighter-details/be0b310a12eb80b4
"Sep 08, 1991","5' 7""",Maryna Moroz,"67""",Orthodox,http://ufcstats.com/fighter-details/b4192a975027aab6
"Aug 22, 1991","5' 6""",Mayra Bueno Silva,"66""",Orthodox,http://ufcstats.com/fighter-details/cc8c623cca88f54f
"Jun 05, 1992","5' 5""",David Dvorak,"68""",Orthodox,http://ufcstats.com/fighter-details/9ada30894bf04e19
"Mar 16, 1990","5' 4""",Bruno Silva,"65""",Orthodox,http://ufcstats.com/fighter-details/294aa73dbf37d281
"Aug 23, 1991","5' 9""",Bea Malecki,"74""",Orthodox,http://ufcstats.com/fighter-details/b60c980f79b87ce8
"Oct 30, 1995","5' 4""",Veronica Macedo,"64""",Southpaw,http://ufcstats.com/fighter-details/4798e823ada58fe9
"Jul 22, 1989","6' 4""",Israel Adesanya,"80""",Switch,http://ufcstats.com/fighter-details/1338e2c7480bdf9e
"Apr 30, 1977","6' 0""",Yoel Romero,"73""",Southpaw,http://ufcstats.com/fighter-details/f77c68bb4be8516d
"Aug 13, 1989","5' 4""",Weili Zhang,"63""",Switch,http://ufcstats.com/fighter-details/1ebe20ebbfa15e29
"Aug 18, 1987","5' 6""",Joanna Jedrzejczyk,"65""",Orthodox,http://ufcstats.com/fighter-details/3d6749c4267da18f
"Mar 09, 1988","5' 9""",Drakkar Klose,"70""",Orthodox,http://ufcstats.com/fighter-details/7cbf7c78d3b34218
"Mar 20, 1988","6' 0""",Jingliang Li,"71""",Orthodox,http://ufcstats.com/fighter-details/e64b96c07d7ce999
"Nov 29, 1985","5' 11""",Max Griffin,"76""",Orthodox,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d
"Jul 28, 1990","5' 8""",Jose Quinonez,"69""",Southpaw,http://ufcstats.com/fighter-details/36549928f90f1d36
"Sep 23, 1984","5' 8""",Mark Madsen,"72""",Orthodox,http://ufcstats.com/fighter-details/da0995f19b749cfa
"Sep 25, 1989","6' 0""",Rodolfo Vieira,"73""",Orthodox,http://ufcstats.com/fighter-details/260e9e0d4954aea6
"Oct 14, 1986","6' 1""",Saparbeg Safarov,"78""",Orthodox,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
"Jun 13, 1989","5' 6""",Deron Winn,"70""",Orthodox,http://ufcstats.com/fighter-details/483a953b18d73bb3
"Jul 04, 1989","5' 7""",Danaa Batgerel,"70""",Orthodox,http://ufcstats.com/fighter-details/3b0a516d2921e0d6
"Dec 19, 1979","5' 6""",Guido Cannetti,"68""",Southpaw,http://ufcstats.com/fighter-details/d05412b513b19621
"Dec 12, 1986","5' 8""",Zarah Fairn,"72""",Orthodox,http://ufcstats.com/fighter-details/862b0b3375aa4b6e
"Jun 02, 1992","6' 3""",Magomed Ankalaev,"75""",Orthodox,http://ufcstats.com/fighter-details/d802174b0c0c1f4e
"Dec 14, 1993","6' 1""",Ion Cutelaba,"75""",Southpaw,http://ufcstats.com/fighter-details/cd13728ae1151f46
"Feb 11, 1990","6' 0""",Megan Anderson,"72""",Orthodox,http://ufcstats.com/fighter-details/a0e75f4a13eb73f1
"Oct 01, 1990","5' 7""",Norma Dumont,"67""",Orthodox,http://ufcstats.com/fighter-details/d3f5d33d61cd00c9
"Apr 28, 1990","5' 7""",Darrick Minner,"69""",Orthodox,http://ufcstats.com/fighter-details/34e516ab361afb1c
"Jun 12, 1995","5' 8""",Kyler Phillips,"72""",Orthodox,http://ufcstats.com/fighter-details/60425d07ef4b91a7
"Aug 26, 1994","5' 6""",Gabriel Silva,"71""",Orthodox,http://ufcstats.com/fighter-details/002ca196477ce572
"Sep 26, 1991","6' 3""",Tom Breese,"73""",Southpaw,http://ufcstats.com/fighter-details/1588b787bda7b540
"May 22, 1992","6' 0""",Steve Garcia,"75""",Southpaw,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
"Sep 20, 1989","6' 0""",Aalon Cruz,"78""",Switch,http://ufcstats.com/fighter-details/003d82fa384ca1d0
"Nov 23, 1992","5' 10""",Sean Brady,"72""",Orthodox,http://ufcstats.com/fighter-details/45f7cb591c3ab00b
"Aug 18, 1996","5' 10""",Ismail Naurdiev,"74""",Orthodox,http://ufcstats.com/fighter-details/6a96ad1bc34fb113
"Apr 25, 1984","5' 11""",Paul Felder,"70""",Orthodox,http://ufcstats.com/fighter-details/e5010b1b94ca5755
"Mar 04, 1996","6' 2""",Jimmy Crute,"74""",Orthodox,http://ufcstats.com/fighter-details/70e1f8a821b72c8b
"Feb 22, 1995","6' 0""",Michal Oleksiejczuk,"74""",Southpaw,http://ufcstats.com/fighter-details/0d65c432720accb9
"Jun 16, 1989","5' 5""",Xiaonan Yan,"63""",Orthodox,http://ufcstats.com/fighter-details/c41d426cc7326d1b
"Oct 15, 1985","5' 3""",Karolina Kowalkiewicz,"64""",Orthodox,http://ufcstats.com/fighter-details/d7c3816669784109
"Jun 25, 1985","6' 1""",Marcos Rogerio de Lima,"75""",Orthodox,http://ufcstats.com/fighter-details/ab943cd2c3c17825
"Dec 10, 1989","6' 0""",Ben Sosoli,"72""",Southpaw,http://ufcstats.com/fighter-details/326f94d6cfb1bf25
"Sep 30, 1991","5' 7""",Brad Riddell,"71""",Orthodox,http://ufcstats.com/fighter-details/37ed1ab2f8b819f4
"Aug 02, 1988","5' 8""",Magomed Mustafaev,"71""",Orthodox,http://ufcstats.com/fighter-details/31d7446b184e3305
"Jan 15, 1991","5' 8""",Zubaira Tukhugov,"68""",Orthodox,http://ufcstats.com/fighter-details/aceffa19749c4dc0
"May 18, 1995","6' 3""",Jalin Turner,"77""",Southpaw,http://ufcstats.com/fighter-details/4d8fa64202cee4c1
"May 24, 1994","5' 10""",Josh Culibao,"73""",Orthodox,http://ufcstats.com/fighter-details/6751eacd16bd59bc
"Aug 19, 1994","5' 11""",Jake Matthews,"73""",Orthodox,http://ufcstats.com/fighter-details/a845f0735bc67405
"Aug 20, 1988","5' 11""",Emil Meek,"74""",Switch,http://ufcstats.com/fighter-details/103b06d8707895a9
"Mar 10, 1990","6' 0""",Kenan Song,"71""",Orthodox,http://ufcstats.com/fighter-details/32490e80ddab1e5a
"Jun 09, 1984","6' 0""",Callan Potter,"72""",Orthodox,http://ufcstats.com/fighter-details/8fc9ae9c7527dfcb
"Mar 26, 1993","5' 4""",Kai Kara-France,"69""",Orthodox,http://ufcstats.com/fighter-details/853eb0dd5c0e2149
"Jan 18, 1996","5' 1""",Loma Lookboonmee,"61""",Orthodox,http://ufcstats.com/fighter-details/4e30e4250cb08b61
"Aug 19, 1988","5' 7""",Priscila Cachoeira,"65""",Orthodox,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac
"Mar 30, 1989","5' 6""",Shana Dobson,"69""",Orthodox,http://ufcstats.com/fighter-details/122ac9b816d8b71c
"Feb 24, 1983","6' 2""",Jan Blachowicz,"78""",Orthodox,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8
"Sep 22, 1989","6' 3""",Corey Anderson,"79""",Orthodox,http://ufcstats.com/fighter-details/5e4eec08896c9423
"Dec 31, 1981","5' 10""",Diego Sanchez,"72""",Southpaw,http://ufcstats.com/fighter-details/82e7929bf6c2b689
"Oct 06, 1993","6' 1""",Michel Pereira,"73""",Orthodox,http://ufcstats.com/fighter-details/595db60957de51d3
"Feb 14, 1995","5' 7""",Montana De La Rosa,"68""",Orthodox,http://ufcstats.com/fighter-details/80d8aed0ca9b00f3
"Aug 15, 1985","5' 8""",Kazula Vargas,"71""",Southpaw,http://ufcstats.com/fighter-details/ec18eb918121787c
"Apr 25, 1992","5' 5""",Rogerio Bontorin,"67""",Orthodox,http://ufcstats.com/fighter-details/07a2bdaa0afdd831
"Sep 07, 1987","5' 10""",Yancy Medeiros,"75""",Orthodox,http://ufcstats.com/fighter-details/813550bc53b15fb0
"May 11, 1986","6' 3""",Dequan Townsend,"79""",Orthodox,http://ufcstats.com/fighter-details/3f7dab21b6c971bc
"Jul 27, 1991","5' 11""",Macy Chiasson,"72""",Orthodox,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b
"Feb 20, 1991","5' 7""",Shanna Young,"65""",Orthodox,http://ufcstats.com/fighter-details/568bbad0eaced57c
"Jul 19, 1987","6' 4""",Jon Jones,"84""",Orthodox,http://ufcstats.com/fighter-details/07f72a2a7591b409
"Dec 26, 1989","6' 4""",Dominick Reyes,"77""",Southpaw,http://ufcstats.com/fighter-details/2e19380f34871c6a
"Mar 07, 1988","5' 5""",Valentina Shevchenko,"66""",Southpaw,http://ufcstats.com/fighter-details/132deb59abae64b1
"Dec 13, 1993","6' 0""",Justin Tafa,"74""",Southpaw,http://ufcstats.com/fighter-details/e13abac8089a801a
"Jan 16, 1992","6' 5""",Juan Adams,"80""",Orthodox,http://ufcstats.com/fighter-details/83b00f7597e5ac83
"Feb 16, 1991","5' 8""",Mirsad Bektic,"70""",Orthodox,http://ufcstats.com/fighter-details/cbd3e590a85b18c5
"Jul 28, 1983","5' 10""",Ilir Latifi,"73""",Orthodox,http://ufcstats.com/fighter-details/e9a3aeb207578eea
"Aug 06, 1992","6' 0""",Trevin Giles,"74""",Orthodox,http://ufcstats.com/fighter-details/b27a1fcb56a3035a
"Jun 04, 1986","6' 2""",James Krause,"73""",Orthodox,http://ufcstats.com/fighter-details/8f6a18831a120817
"Feb 11, 1989","5' 6""",Andrea Lee,"69""",Orthodox,http://ufcstats.com/fighter-details/05fa626cb33d15b8
"Mar 30, 1994","6' 0""",Khaos Williams,"77""",Orthodox,http://ufcstats.com/fighter-details/2558ae2e5671e318
"Aug 16, 1990","5' 11""",Alex Morono,"72""",Orthodox,http://ufcstats.com/fighter-details/cdb96af67d096b1e
"Jul 01, 1993","5' 9""",Mario Bautista,"69""",Switch,http://ufcstats.com/fighter-details/bc711b6dd95c1af6
"Mar 30, 1994","5' 7""",Miles Johns,"66""",Orthodox,http://ufcstats.com/fighter-details/46e0d677f91bacc0
"Jan 05, 1990","6' 0""",Domingo Pilarte,"73""",Southpaw,http://ufcstats.com/fighter-details/4bf6b225ff6099c4
"Mar 07, 1989","5' 5""",Journey Newson,"67""",Orthodox,http://ufcstats.com/fighter-details/78f485f851891d68
"Jan 21, 1988","5' 8""",Andre Ewell,"75""",Southpaw,http://ufcstats.com/fighter-details/5f6f049d54728e88
"Jul 10, 1994","5' 10""",Austin Lingo,"70""",Orthodox,http://ufcstats.com/fighter-details/305d73ede05e31ad
"Dec 07, 1987","6' 1""",Michael Chiesa,"75""",Southpaw,http://ufcstats.com/fighter-details/c58f51dedb310998
"Oct 26, 1984","5' 8""",Rafael Dos Anjos,"70""",Southpaw,http://ufcstats.com/fighter-details/6a2f7c151031653d
"Feb 09, 1992","6' 0""",Darko Stosic,"76""",Orthodox,http://ufcstats.com/fighter-details/025f0b1b58fbad01
"May 05, 1991","6' 3""",Bevon Lewis,"79""",Orthodox,http://ufcstats.com/fighter-details/899923ff6ab13917
"Jan 22, 1994","5' 8""",Arnold Allen,"70""",Southpaw,http://ufcstats.com/fighter-details/040a74bb0a465c54
"Aug 13, 1984","5' 8""",Nik Lentz,"68""",Orthodox,http://ufcstats.com/fighter-details/6fb1ba67bef41b37
"Apr 13, 1988","5' 5""",Justine Kish,"64""",Orthodox,http://ufcstats.com/fighter-details/928ae2e5b5f7a9ec
